Vendedor,Id,Data,Produto,Quantidade Vendida,Valor Unitario,Faturamento,Custo,Lucro,Forma de Pagamento,Imagem
James Harden,16337283762,2023-07-08 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-09 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-11 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-12 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-12 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-14 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-15 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-16 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-17 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-17 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-18 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-19 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-20 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-20 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-21 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-23 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-23 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-25 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-27 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-28 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-29 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-29 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-30 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-07-31 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-03 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-04 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-04 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-05 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-05 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-06 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-07 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-08 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-09 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-11 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-12 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-13 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-16 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-18 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-20 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-21 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-22 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-23 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-23 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-24 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-26 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-27 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-29 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-30 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-08-31 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-03 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-05 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-09 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-11 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-12 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-13 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-17 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-21 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-23 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-24 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-26 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-02 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-03 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-04 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-07 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-09 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-10 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-12 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-13 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-14 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-15 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-15 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-17 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-18 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-24 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-30 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-31 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-01 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-02 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-02 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-03 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-03 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-04 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-04 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-05 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-06 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-07 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-08 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-08 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-09 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-09 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-10 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-11 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-12 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-13 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-14 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-15 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-15 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-16 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-17 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-17 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-18 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-19 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-21 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-22 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-23 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-24 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-24 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-26 00:00:00,Notebook,1,R$ 700,R$ 700,R$ 427,"R$ 273,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
